SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
119	19	25	44	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,NCK1,FYN
120	19	25	44	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,NCK1,FYN
121	19	25	44	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,NCK1,FYN
122	19	25	44	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,NCK1,FYN
123	19	25	44	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,NCK1,FYN
124	19	25	44	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,NCK1,FYN
125	19	25	44	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,NCK1,FYN
126	19	25	44	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,NCK1,FYN
127	19	26	43	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,NCK1,SMAD2,FYN
128	19	26	43	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,NCK1,SMAD2,FYN
129	19	27	42	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,SMAD2,FYN
130	19	27	42	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,SMAD2,FYN
131	19	27	42	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,SMAD2,FYN
132	19	27	42	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,SMAD2,FYN
133	19	27	42	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,SMAD2,FYN
134	20	27	43	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,SMAD2,FYN
135	20	28	42	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,SMAD2,FYN
136	20	28	42	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,SMAD2,FYN
137	21	28	44	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,SMAD2,FYN
138	21	29	43	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,GFI1B,SMAD2,FYN
139	21	30	42	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
140	21	30	42	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
141	21	30	42	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
142	21	30	42	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
143	21	31	41	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
144	21	32	40	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
145	21	34	39	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
146	21	34	39	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
147	21	34	39	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
148	21	34	39	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
149	21	34	39	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
150	21	34	39	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
151	21	34	39	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN
152	21	35	38	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,SMAD2,FYN,DISC1
153	21	36	37	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,PRPF40A,SMAD2,FYN,DISC1
154	21	37	37	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,PRPF40A,SMAD2,FYN,DISC1,SRC
155	21	38	36	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,NCK1,GFI1B,RPTOR,PRPF40A,SMAD2,FYN,PI4K2B,DISC1,SRC
156	21	39	36	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,RELN,NCK1,GFI1B,RPTOR,PRPF40A,SMAD2,FYN,PI4K2B,DISC1,SRC
157	21	40	35	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,TAF1,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,RELN,NCK1,GFI1B,RPTOR,PRPF40A,SMAD2,FYN,PI4K2B,DISC1,SRC
158	21	41	34	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BDKRB2,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,TAF1,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,RELN,NCK1,GFI1B,RPTOR,PRPF40A,SMAD2,FYN,PI4K2B,DISC1,SRC
159	21	42	34	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BDKRB2,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,TAF1,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,RELN,NCK1,GFI1B,RPTOR,PRPF40A,ZNF512B,SMAD2,FYN,PI4K2B,DISC1,SRC
160	21	42	34	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BDKRB2,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,TAF1,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,RELN,NCK1,GFI1B,RPTOR,PRPF40A,ZNF512B,SMAD2,FYN,PI4K2B,DISC1,SRC
161	21	42	34	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BDKRB2,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,TAF1,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,RELN,NCK1,GFI1B,RPTOR,PRPF40A,ZNF512B,SMAD2,FYN,PI4K2B,DISC1,SRC
162	21	42	34	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BDKRB2,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,TAF1,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,GLI2,CRK,SYNE1,RELN,NCK1,GFI1B,RPTOR,PRPF40A,ZNF512B,SMAD2,FYN,PI4K2B,DISC1,SRC
163	21	43	33	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BDKRB2,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,TAF1,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,RIF1,GLI2,CRK,SYNE1,RELN,NCK1,GFI1B,RPTOR,PRPF40A,ZNF512B,SMAD2,FYN,PI4K2B,DISC1,SRC
164	21	43	33	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BDKRB2,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,TAF1,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,RIF1,GLI2,CRK,SYNE1,RELN,NCK1,GFI1B,RPTOR,PRPF40A,ZNF512B,SMAD2,FYN,PI4K2B,DISC1,SRC
165	21	44	33	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BDKRB2,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,TAF1,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,RIF1,GLI2,CRK,SYNE1,RELN,NCK1,GFI1B,RPTOR,PRPF40A,ZNF512B,SMAD2,FYN,PI4K2B,DISC1,SRC,NLRC4
166	21	45	32	TP53,MYC,RB1,CCNE1,BRCA1,AKT1,CTNNB1,TERT,APC,MAX,EGFR,PTEN,ATM,NF1,ERBB2,KRAS,CREBBP,NOTCH1,PIK3R1,ABL1,BRD4,MCL1,BDKRB2,BCL2L1,TRIM28,MTOR,USP7,VAV2,TTN,MACF1,NRXN1,HUWE1,MYO16,SIPA1L1,GRB2,IGF1R,CBX8,TNIK,CDK2,TAF1,PRKDC,E2F5,DST,PPP2R2A,CACNA1A,CDC42,ING5,SMAD9,ESR2,CNTNAP2,RIF1,GLI2,CRK,SYNE1,RELN,NCK1,GFI1B,RPTOR,PRPF40A,ZNF512B,SMAD2,FYN,PI4K2B,DISC1,SRC,NLRC4
