SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
80	33	47	41	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,RIPK1,CHD3,LAMA4,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,FDXR,RAD1,BARD1,CCNK,UBE3A,MCM10,CTNNA1,CTTN,SELENBP1,CEP72,BAK1,CRKL,MAP4K1,PPP1CA,HOMEZ,USP7,CASP10,TNFRSF10B
81	33	48	40	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,RIPK1,CHD3,LAMA4,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,FDXR,RAD1,BARD1,CCNK,UBE3A,MCM10,CTNNA1,CTTN,SELENBP1,CEP72,BAK1,CRKL,MAP4K1,PPP1CA,HOMEZ,USP7,CASP10,TNFRSF10B
82	34	48	41	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,FDXR,RAD1,BARD1,CCNK,UBE3A,MCM10,CTNNA1,CTTN,SELENBP1,CEP72,BAK1,CRKL,MAP4K1,PPP1CA,HOMEZ,USP7,CASP10,TNFRSF10B
83	34	49	40	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,FDXR,RAD1,BARD1,CCNK,UBE3A,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,BAK1,CRKL,MAP4K1,PPP1CA,HOMEZ,USP7,CASP10,TNFRSF10B
85	35	50	41	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,FDXR,RAD1,BARD1,CCNK,UBE3A,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,BAK1,CRKL,MAP4K1,PPP1CA,HOMEZ,USP7,TAP1,CASP10,TNFRSF10B
86	35	51	40	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,FDXR,RAD1,BARD1,CCNK,UBE3A,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,BAK1,CRKL,MAP4K1,HDAC2,PPP1CA,HOMEZ,USP7,TAP1,CASP10,TNFRSF10B
87	36	51	41	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,ATM,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,FDXR,RAD1,BARD1,CCNK,UBE3A,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,BAK1,CRKL,MAP4K1,HDAC2,PPP1CA,HOMEZ,USP7,TAP1,CASP10,TNFRSF10B
88	36	52	40	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,ATM,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,PRMT1,FDXR,RAD1,BARD1,CCNK,UBE3A,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,BAK1,CRKL,MAP4K1,HDAC2,PPP1CA,HOMEZ,USP7,TAP1,CASP10,TNFRSF10B
90	36	54	40	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,ATM,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,PRMT1,FDXR,RAD1,BARD1,CCNK,UBE3A,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,BAK1,COMT,CRKL,MAP4K1,HDAC2,PPP1CA,CCNA2,HOMEZ,USP7,TAP1,CASP10,TNFRSF10B
91	36	55	39	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,ATM,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,PRMT1,FDXR,RAD1,BARD1,CCNK,UBE3A,KAT2B,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,BAK1,COMT,CRKL,MAP4K1,HDAC2,PPP1CA,CCNA2,HOMEZ,USP7,TAP1,CASP10,TNFRSF10B
93	36	57	38	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,ATM,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,PRMT1,FDXR,RAD1,BARD1,XRCC6,CCNK,UBE3A,KAT2B,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,BAK1,COMT,CRKL,MAP4K1,HDAC2,PPP1CA,CCNA2,HOMEZ,USP7,TAP1,CASP10,TNFRSF10B,ARIH2
95	36	59	37	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,ATM,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,PRMT1,FDXR,RAD1,BARD1,SH2D1A,XRCC6,CCNK,UBE3A,KAT2B,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,COPS5,BAK1,COMT,CRKL,MAP4K1,HDAC2,PPP1CA,CCNA2,HOMEZ,USP7,TAP1,CASP10,TNFRSF10B,ARIH2
96	36	60	37	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,ATM,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,PRMT1,FDXR,RAD1,BARD1,SH2D1A,XRCC6,CCNK,UBE3A,KAT2B,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,COPS5,BAK1,COMT,CRKL,MAP4K1,HDAC2,PPP1CA,CCNA2,HOMEZ,USP7,TAP1,CASP10,TNFRSF10B,SFN,ARIH2
97	36	61	37	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,ATM,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,PRMT1,FDXR,RAD1,BARD1,SH2D1A,XRCC6,CCNK,UBE3A,KAT2B,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,COPS5,BAK1,COMT,CRKL,MAP4K1,HDAC2,PPP1CA,CCNA2,HOMEZ,USP7,TAP1,CASP10,TNFRSF10B,SFN,CDC5L,ARIH2
98	36	62	36	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,ATM,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,PRMT1,FDXR,RAD1,BARD1,SH2D1A,XRCC6,CCNK,UBE3A,KAT2B,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,COPS5,BAK1,COMT,CRKL,MAP4K1,HDAC2,PPP1CA,CCNA2,HOMEZ,ATF2,USP7,TAP1,CASP10,TNFRSF10B,SFN,CDC5L,ARIH2
99	36	63	36	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,ATM,HSP90AA1,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,TARS,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,PRMT1,FDXR,RAD1,BARD1,SH2D1A,XRCC6,CCNK,UBE3A,KAT2B,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,COPS5,BAK1,COMT,CRKL,MAP4K1,HDAC2,PPP1CA,CCNA2,HOMEZ,ATF2,USP7,TAP1,CASP10,TNFRSF10B,SFN,CDC5L,ARIH2
101	37	64	36	TP53,SKP2,RB1,PTEN,EGFR,CCNE1,CDKN2A,TFDP1,MDM2,PIK3CA,PIK3R1,GRB2,SOX2,FOXA1,AKT1,APC,REL,CDK6,RICTOR,MAX,CDKN1A,MYC,CDC42,ARNT,MTOR,ATM,HSP90AA1,TSC2,PRKAB2,CTNNB1,LZTR1,HIF1A,PDGFRB,RIPK1,CHD3,LAMA4,JUN,TRIP13,PLK3,FOXM1,BCL2L1,TK1,FADD,BID,CREB3,UFD1L,ANG,S100A8,ALX4,TARS,TARSL2,EXOC3,PRKAA1,SETDB1,SMN1,NEDD8,WNK1,YY1,TTC5,CCNB1,CHGB,SUMO1,GHR,UBE2I,DYRK2,TAF9,RAP1B,TP73,SP1,PRMT1,FDXR,RAD1,BARD1,SH2D1A,XRCC6,CCNK,UBE3A,KAT2B,MCM10,CTNNA1,CTTN,SELENBP1,EXOC7,CEP72,COPS5,BAK1,COMT,CRKL,MAP4K1,HDAC2,PPP1CA,CCNA2,HOMEZ,ATF2,USP7,TAP1,CASP10,TNFRSF10B,SFN,CDC5L,ARIH2
