SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
101	17	32	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
102	17	32	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
103	17	32	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
104	17	32	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
105	17	32	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
106	17	32	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
107	17	32	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
108	17	32	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
109	18	32	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
110	18	32	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
111	18	32	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
112	18	32	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
113	18	32	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
114	18	32	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
115	18	32	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1
116	18	33	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1,DISC1
117	18	33	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1,DISC1
118	18	33	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1,DISC1
119	19	33	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1,DISC1
120	19	34	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1,DISC1
121	19	34	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1,DISC1
122	19	34	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1,DISC1
123	19	34	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1,DISC1
124	19	34	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,ATN1,DISC1
125	19	35	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,ATN1,DISC1
126	19	36	35	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,ATN1,CHD3,DISC1
127	19	36	35	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,ATN1,CHD3,DISC1
128	19	37	35	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,ATN1,CHD3,EGF,DISC1
129	19	37	35	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,ATN1,CHD3,EGF,DISC1
130	19	38	34	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,ATN1,RANBP2,CHD3,EGF,DISC1
131	19	39	33	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1
132	19	39	33	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1
133	19	39	33	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1
134	19	39	33	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1
135	19	39	33	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1
136	19	40	33	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1,GRB2
137	20	40	34	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,PIK3R1,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1,GRB2
138	21	40	35	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,PIK3R1,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,JUN,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1,GRB2
139	23	40	37	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,PIK3R1,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,KDM6A,EP300,JUN,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1,GRB2
140	23	42	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,PIK3R1,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,KDM6A,EP300,JUN,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,BRD2,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,CDC42,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1,GRB2
141	23	42	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,PIK3R1,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,KDM6A,EP300,JUN,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,BRD2,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,CDC42,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1,GRB2
142	23	42	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,PIK3R1,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,KDM6A,EP300,JUN,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,BRD2,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,CDC42,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1,GRB2
143	23	42	36	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,PIK3R1,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,KDM6A,EP300,JUN,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,BRD2,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,SOS1,CELSR3,SYNE1,CDC42,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1,GRB2
144	23	43	35	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,PIK3R1,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,KDM6A,EP300,JUN,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,BRD2,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,MAGI3,SOS1,CELSR3,SYNE1,CDC42,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1,GRB2
145	23	43	35	TP53,PIK3CA,CTNNB1,APC,DDX5,ERBB2,RB1,PMS2,DDB2,FOXA1,EGFR,ATM,CREBBP,PIK3R1,MET,ABL1,FGFR3,CDH1,BRCA1,KDR,KDM6A,EP300,JUN,MACF1,NRXN1,MYO16,VAV2,RNASEN,TTN,MYST1,TP53INP1,SIPA1L1,ERBB3,NLRC4,VCAN,CDKN1A,RHOA,CX3CL1,PDZD2,ATXN1,DGCR8,NRCAM,BRD2,SMAD9,SETD7,CACNA1A,PPM1J,PPP1CA,TNIK,ATF7IP,SESN1,DST,SKIL,MAGI3,SOS1,CELSR3,SYNE1,CDC42,BARD1,CNTNAP2,ATN1,RANBP2,CHD3,EGF,DISC1,GRB2
